mb_code16,ptal
10817570000,5 - High
10817580000,3 - Medium
10817590000,3 - Medium
10817600000,3 - Medium
10817620000,6 - Very High
10817640000,6 - Very High
10817681000,3 - Medium
10817682000,6 - Very High
10817683000,4 - Medium-High
10817691000,1 - Low
10817693000,1 - Low
10817694000,1 - Low
10817700000,6 - Very High
10817710000,6 - Very High
10817720000,6 - Very High
10817960000,3 - Medium
10817980000,5 - High
10817730000,1 - Low
10817741000,5 - High
10817742000,6 - Very High
10817750000,2 - Low-Medium
10817760000,6 - Very High
10817780000,6 - Very High
10817790000,5 - High
10817800000,6 - Very High
10817810000,6 - Very High
10817820000,3 - Medium
10817830000,5 - High
10817840000,6 - Very High
10817850000,3 - Medium
10817860000,5 - High
10817870000,6 - Very High
10817880000,6 - Very High
10817890000,6 - Very High
10817900000,5 - High
10817910000,6 - Very High
10817920000,3 - Medium
10817990000,4 - Medium-High
10818000000,6 - Very High
10818010000,6 - Very High
10818020000,3 - Medium
10818030000,2 - Low-Medium
10818040000,2 - Low-Medium
10818050000,5 - High
10818060000,6 - Very High
10818070000,6 - Very High
10818080000,3 - Medium
10818110000,6 - Very High
10818120000,3 - Medium
10818130000,6 - Very High
10818150000,4 - Medium-High
10818170000,2 - Low-Medium
10818181000,3 - Medium
10818190000,3 - Medium
10818200000,3 - Medium
10818210000,2 - Low-Medium
10818220000,4 - Medium-High
10818230000,4 - Medium-High
10818240000,5 - High
10818250000,6 - Very High
10818260000,4 - Medium-High
10818270000,6 - Very High
10818280000,2 - Low-Medium
10818290000,1 - Low
10818301000,6 - Very High
10818302000,6 - Very High
10818310000,3 - Medium
10818320000,1 - Low
10818330000,1 - Low
10818340000,2 - Low-Medium
10818350000,3 - Medium
10818370000,5 - High
10818380000,3 - Medium
10818910000,4 - Medium-High
10818390000,1 - Low
10818410000,6 - Very High
10818430000,5 - High
10818460000,6 - Very High
10818470000,1 - Low
10818480000,3 - Medium
10818490000,6 - Very High
10818500000,5 - High
10818510000,3 - Medium
10818520000,4 - Medium-High
10818530000,4 - Medium-High
10818560000,2 - Low-Medium
10818580000,2 - Low-Medium
10818590000,3 - Medium
10818601000,6 - Very High
10818602000,4 - Medium-High
10820620000,6 - Very High
10818610000,2 - Low-Medium
10818620000,3 - Medium
10818630000,2 - Low-Medium
10818640000,5 - High
10818660000,6 - Very High
10818680000,6 - Very High
10818700000,2 - Low-Medium
10818710000,4 - Medium-High
10818730000,4 - Medium-High
10818740000,3 - Medium
10818750000,4 - Medium-High
10818760000,4 - Medium-High
10818770000,4 - Medium-High
10818780000,4 - Medium-High
10818790000,5 - High
10818810000,3 - Medium
10818840000,6 - Very High
10818850000,6 - Very High
10818860000,5 - High
10818870000,6 - Very High
10818880000,6 - Very High
10818890000,6 - Very High
10818900000,6 - Very High
10818920000,3 - Medium
10818930000,3 - Medium
10818940000,4 - Medium-High
10818950000,2 - Low-Medium
10818960000,3 - Medium
10818970000,3 - Medium
10818980000,6 - Very High
10818992000,6 - Very High
10819000000,3 - Medium
10819010000,3 - Medium
10819020000,4 - Medium-High
10819060000,5 - High
10819070000,1 - Low
10819080000,5 - High
10819090000,3 - Medium
10819100000,3 - Medium
10819110000,5 - High
10819130000,4 - Medium-High
10819890000,6 - Very High
10819140000,1 - Low
10819150000,6 - Very High
10819160000,3 - Medium
10819170000,3 - Medium
10819200000,4 - Medium-High
10819210000,6 - Very High
10819220000,3 - Medium
10819230000,6 - Very High
10819240000,6 - Very High
10819250000,3 - Medium
10819260000,3 - Medium
10819270000,5 - High
10819290000,4 - Medium-High
10819300000,6 - Very High
10819310000,2 - Low-Medium
10819320000,6 - Very High
10819330000,4 - Medium-High
10819340000,3 - Medium
10819350000,2 - Low-Medium
10819360000,5 - High
10819370000,4 - Medium-High
10819380000,3 - Medium
10819390000,5 - High
10819410000,3 - Medium
10819420000,3 - Medium
10819430000,3 - Medium
10819440000,2 - Low-Medium
10819450000,6 - Very High
10819470000,2 - Low-Medium
10819480000,3 - Medium
10819490000,4 - Medium-High
10819510000,4 - Medium-High
10819520000,5 - High
10819550000,1 - Low
10819560000,6 - Very High
10819570000,4 - Medium-High
10819580000,6 - Very High
10819590000,2 - Low-Medium
10819610000,4 - Medium-High
10819620000,4 - Medium-High
10819630000,6 - Very High
10819640000,1 - Low
10819650000,5 - High
10819670000,1 - Low
10819680000,3 - Medium
10819690000,2 - Low-Medium
10819701000,6 - Very High
10819702000,6 - Very High
10819710000,6 - Very High
10819720000,4 - Medium-High
10819740000,4 - Medium-High
10819750000,6 - Very High
10819771000,5 - High
10819772000,4 - Medium-High
10819780000,6 - Very High
10819800000,5 - High
10819810000,6 - Very High
10819820000,6 - Very High
10819830000,6 - Very High
10819840000,6 - Very High
10819850000,5 - High
10819860000,6 - Very High
10819870000,6 - Very High
10819880000,3 - Medium
10819900000,6 - Very High
10819912000,1 - Low
10819920000,1 - Low
10819931000,6 - Very High
10819940000,1 - Low
10819950000,6 - Very High
10819960000,6 - Very High
10819970000,5 - High
10819980000,3 - Medium
10819990000,3 - Medium
10820000000,2 - Low-Medium
10820010000,2 - Low-Medium
10820020000,6 - Very High
10820030000,6 - Very High
10820080000,4 - Medium-High
10820090000,6 - Very High
10820100000,6 - Very High
10820110000,6 - Very High
10820120000,6 - Very High
10820130000,4 - Medium-High
10820140000,1 - Low
10820170000,1 - Low
10820180000,6 - Very High
10820190000,6 - Very High
10820210000,1 - Low
10820220000,1 - Low
10820230000,1 - Low
10820242000,6 - Very High
10820250000,5 - High
10820260000,6 - Very High
10820270000,2 - Low-Medium
10820290000,3 - Medium
10820300000,2 - Low-Medium
10820320000,4 - Medium-High
10820330000,2 - Low-Medium
10820340000,6 - Very High
10820350000,6 - Very High
10820360000,3 - Medium
10820370000,4 - Medium-High
10820380000,2 - Low-Medium
10820390000,4 - Medium-High
10820400000,3 - Medium
10820410000,5 - High
10820420000,3 - Medium
10820430000,3 - Medium
10820450000,6 - Very High
10820460000,6 - Very High
10820470000,5 - High
10820480000,6 - Very High
10820490000,6 - Very High
10820500000,6 - Very High
10820510000,6 - Very High
10820520000,3 - Medium
10820530000,6 - Very High
10820560000,6 - Very High
10820570000,6 - Very High
10820580000,6 - Very High
10820590000,6 - Very High
10820600000,2 - Low-Medium
10820630000,6 - Very High
10820640000,6 - Very High
10820650000,6 - Very High
10820660000,5 - High
10820670000,2 - Low-Medium
10820690000,6 - Very High
10820700000,6 - Very High
10820710000,6 - Very High
10820720000,6 - Very High
10820730000,6 - Very High
10820740000,1 - Low
10820760000,1 - Low
10820780000,3 - Medium
10820800000,4 - Medium-High
10820810000,3 - Medium
10820830000,6 - Very High
10820840000,6 - Very High
10820850000,6 - Very High
10820860000,6 - Very High
10820880000,1 - Low
10820900000,4 - Medium-High
10820910000,6 - Very High
10820930000,2 - Low-Medium
10820960000,4 - Medium-High
10821840000,4 - Medium-High
10820980000,4 - Medium-High
10821010000,4 - Medium-High
10821030000,4 - Medium-High
10821040000,4 - Medium-High
10821100000,5 - High
10821130000,6 - Very High
10821141000,6 - Very High
10821142000,6 - Very High
10821150000,5 - High
10821170000,4 - Medium-High
10821180000,6 - Very High
10821190000,6 - Very High
10821210000,3 - Medium
10821220000,6 - Very High
10821240000,5 - High
10821250000,5 - High
10821260000,5 - High
10821270000,3 - Medium
10821280000,5 - High
10821290000,1 - Low
10821310000,1 - Low
10821320000,6 - Very High
10821330000,3 - Medium
10821350000,5 - High
10821370000,3 - Medium
10821380000,4 - Medium-High
10821400000,4 - Medium-High
10821410000,6 - Very High
10821420000,3 - Medium
10821430000,6 - Very High
10821440000,6 - Very High
10821450000,3 - Medium
10821460000,3 - Medium
10821470000,1 - Low
10821480000,3 - Medium
10821490000,6 - Very High
10821500000,3 - Medium
10821510000,4 - Medium-High
10821520000,6 - Very High
10821530000,5 - High
10821540000,5 - High
10821550000,6 - Very High
10821620000,1 - Low
10821630000,2 - Low-Medium
10821670000,6 - Very High
10821680000,4 - Medium-High
10821700000,3 - Medium
10821722000,2 - Low-Medium
10821730000,3 - Medium
10821740000,2 - Low-Medium
10821761000,2 - Low-Medium
10821762000,1 - Low
10821770000,2 - Low-Medium
10821800000,3 - Medium
10821810000,6 - Very High
10821820000,6 - Very High
10821850000,2 - Low-Medium
10821860000,4 - Medium-High
10821870000,6 - Very High
10821880000,6 - Very High
10821910000,5 - High
10821920000,6 - Very High
10821930000,2 - Low-Medium
10821940000,4 - Medium-High
10821950000,3 - Medium
10821960000,2 - Low-Medium
10821970000,3 - Medium
10821980000,2 - Low-Medium
10821990000,4 - Medium-High
10822000000,5 - High
10822010000,5 - High
10822020000,5 - High
10822030000,6 - Very High
10822040000,6 - Very High
10822050000,6 - Very High
10822060000,6 - Very High
10822070000,6 - Very High
10822080000,6 - Very High
10822090000,6 - Very High
10822100000,4 - Medium-High
10822110000,1 - Low
10822120000,3 - Medium
10822130000,2 - Low-Medium
10822140000,5 - High
10822150000,6 - Very High
10822160000,3 - Medium
10822180000,4 - Medium-High
10822200000,4 - Medium-High
10822220000,5 - High
10822260000,2 - Low-Medium
10822270000,6 - Very High
10822280000,1 - Low
10822310000,4 - Medium-High
10822320000,6 - Very High
10822330000,6 - Very High
10822340000,5 - High
10822360000,6 - Very High
10822370000,6 - Very High
10822380000,5 - High
10822390000,6 - Very High
10822400000,5 - High
10822410000,6 - Very High
10822430000,6 - Very High
10822450000,5 - High
10822460000,6 - Very High
10822470000,3 - Medium
10822480000,2 - Low-Medium
10822490000,2 - Low-Medium
10822500000,3 - Medium
10822510000,3 - Medium
10822550000,3 - Medium
10822560000,3 - Medium
10822570000,1 - Low
10822590000,6 - Very High
10822610000,2 - Low-Medium
10822620000,3 - Medium
10822640000,1 - Low
10822650000,2 - Low-Medium
10822660000,6 - Very High
10822700000,5 - High
10822710000,4 - Medium-High
10822720000,5 - High
10822730000,4 - Medium-High
10822740000,3 - Medium
10822760000,4 - Medium-High
10822770000,6 - Very High
10822780000,6 - Very High
10822790000,4 - Medium-High
10822800000,6 - Very High
10822810000,2 - Low-Medium
10822820000,4 - Medium-High
10822830000,5 - High
10822840000,1 - Low
10822850000,1 - Low
10822860000,1 - Low
10822870000,3 - Medium
10826780000,2 - Low-Medium
10822900000,3 - Medium
10822920000,6 - Very High
10822930000,4 - Medium-High
10822940000,6 - Very High
10822950000,6 - Very High
10822960000,1 - Low
10822970000,2 - Low-Medium
10822980000,3 - Medium
10822990000,1 - Low
10823000000,2 - Low-Medium
10823010000,4 - Medium-High
10823020000,4 - Medium-High
10823030000,4 - Medium-High
10823040000,3 - Medium
10823060000,2 - Low-Medium
10823070000,5 - High
10823080000,6 - Very High
10823090000,6 - Very High
10823100000,3 - Medium
10823120000,6 - Very High
10823140000,2 - Low-Medium
10823150000,2 - Low-Medium
10823160000,2 - Low-Medium
10823170000,6 - Very High
10823180000,6 - Very High
10823190000,4 - Medium-High
10823200000,3 - Medium
10823210000,3 - Medium
10823220000,6 - Very High
10823230000,5 - High
10823240000,2 - Low-Medium
10823250000,4 - Medium-High
10823260000,3 - Medium
10823270000,1 - Low
10823280000,4 - Medium-High
10823290000,6 - Very High
10823300000,5 - High
10823310000,4 - Medium-High
10823320000,2 - Low-Medium
10823330000,6 - Very High
10823340000,6 - Very High
10823350000,6 - Very High
10823360000,6 - Very High
10823370000,4 - Medium-High
10823380000,4 - Medium-High
10823390000,3 - Medium
10823400000,5 - High
10823420000,2 - Low-Medium
10823440000,4 - Medium-High
10823450000,4 - Medium-High
10823460000,4 - Medium-High
10823500000,6 - Very High
10823510000,3 - Medium
10823520000,4 - Medium-High
10823530000,4 - Medium-High
10823550000,6 - Very High
10823570000,3 - Medium
10823580000,3 - Medium
10823590000,4 - Medium-High
10823600000,3 - Medium
10823620000,5 - High
10823630000,3 - Medium
10823640000,6 - Very High
10823650000,1 - Low
10823660000,6 - Very High
10823670000,3 - Medium
10823680000,1 - Low
10823690000,6 - Very High
10823700000,3 - Medium
10823720000,3 - Medium
10823740000,4 - Medium-High
10823750000,3 - Medium
10823760000,2 - Low-Medium
10823780000,2 - Low-Medium
10823790000,4 - Medium-High
10823800000,2 - Low-Medium
10823820000,1 - Low
10823830000,3 - Medium
10826500000,6 - Very High
10825590000,6 - Very High
10825600000,5 - High
10825610000,6 - Very High
10825620000,4 - Medium-High
10825630000,6 - Very High
10825640000,6 - Very High
10825650000,6 - Very High
10825670000,6 - Very High
10825680000,5 - High
10825690000,6 - Very High
10825700000,6 - Very High
10825710000,4 - Medium-High
10825720000,6 - Very High
10825730000,6 - Very High
10825740000,6 - Very High
10825750000,6 - Very High
10825760000,5 - High
10825770000,5 - High
10825780000,5 - High
10825790000,6 - Very High
10825800000,5 - High
10825810000,6 - Very High
10825820000,6 - Very High
10825830000,3 - Medium
10825860000,6 - Very High
10825880000,6 - Very High
10825890000,6 - Very High
10825900000,6 - Very High
10825920000,6 - Very High
10825930000,6 - Very High
10825940000,6 - Very High
10825950000,6 - Very High
10825960000,6 - Very High
10825970000,6 - Very High
10825980000,5 - High
10825990000,6 - Very High
10826000000,6 - Very High
10826010000,6 - Very High
10826020000,6 - Very High
10826030000,6 - Very High
10826040000,6 - Very High
10826050000,6 - Very High
10826060000,6 - Very High
10826070000,6 - Very High
10826080000,6 - Very High
10826090000,6 - Very High
10826100000,6 - Very High
10826110000,6 - Very High
10826120000,6 - Very High
10826131000,5 - High
10826132000,5 - High
10826140000,6 - Very High
10826150000,5 - High
10826160000,6 - Very High
10826170000,4 - Medium-High
10826180000,4 - Medium-High
10826190000,6 - Very High
10826200000,6 - Very High
10826210000,6 - Very High
10826220000,6 - Very High
10826230000,4 - Medium-High
10826240000,5 - High
10826250000,6 - Very High
10826260000,6 - Very High
10826270000,6 - Very High
10826280000,5 - High
10826290000,6 - Very High
10826300000,6 - Very High
10826310000,6 - Very High
10826320000,6 - Very High
10826330000,6 - Very High
10826340000,6 - Very High
10826351000,6 - Very High
10826352000,6 - Very High
10826360000,6 - Very High
10826370000,6 - Very High
10826380000,6 - Very High
10826390000,6 - Very High
10826400000,6 - Very High
10826410000,6 - Very High
10826420000,6 - Very High
10826430000,6 - Very High
10826440000,6 - Very High
10826450000,6 - Very High
10826460000,6 - Very High
10826470000,6 - Very High
10826480000,6 - Very High
10826490000,4 - Medium-High
10826510000,5 - High
10826530000,6 - Very High
10826540000,6 - Very High
10826550000,6 - Very High
10826560000,5 - High
10826570000,3 - Medium
10826580000,3 - Medium
10826590000,3 - Medium
10826600000,2 - Low-Medium
10826610000,2 - Low-Medium
10826620000,2 - Low-Medium
10826630000,3 - Medium
10826640000,6 - Very High
10826660000,6 - Very High
10826670000,6 - Very High
10826680000,4 - Medium-High
10826690000,5 - High
10826700000,5 - High
10826710000,6 - Very High
10826720000,6 - Very High
10826730000,6 - Very High
10826750000,6 - Very High
10826760000,6 - Very High
10826770000,6 - Very High
10826790000,6 - Very High
10826800000,6 - Very High
10826810000,6 - Very High
10826820000,6 - Very High
10826830000,6 - Very High
10826840000,6 - Very High
10826850000,6 - Very High
10826860000,6 - Very High
10826870000,6 - Very High
10826880000,5 - High
10826900000,6 - Very High
10826910000,6 - Very High
10826930000,6 - Very High
10826940000,5 - High
10826950000,6 - Very High
10826960000,5 - High
10826980000,4 - Medium-High
10826990000,4 - Medium-High
10827000000,6 - Very High
10827010000,6 - Very High
10827020000,6 - Very High
10827030000,6 - Very High
10827040000,6 - Very High
10827050000,6 - Very High
10827060000,6 - Very High
10827070000,6 - Very High
10827080000,6 - Very High
10827090000,6 - Very High
10827100000,6 - Very High
10827110000,6 - Very High
10827120000,4 - Medium-High
10827130000,4 - Medium-High
10827140000,5 - High
10827150000,5 - High
10827160000,6 - Very High
10827180000,6 - Very High
10827190000,6 - Very High
10827200000,6 - Very High
10827210000,6 - Very High
10827220000,6 - Very High
10827230000,5 - High
10827240000,6 - Very High
10827250000,6 - Very High
10827270000,6 - Very High
10827280000,4 - Medium-High
10827290000,6 - Very High
10827300000,6 - Very High
10827310000,6 - Very High
10827320000,6 - Very High
10827330000,6 - Very High
10827340000,6 - Very High
10827350000,6 - Very High
10827360000,4 - Medium-High
10827370000,5 - High
10827380000,6 - Very High
10827390000,6 - Very High
10827400000,6 - Very High
10827410000,6 - Very High
10827420000,6 - Very High
10827430000,6 - Very High
10827441000,6 - Very High
10827442000,6 - Very High
10827451000,6 - Very High
10827460000,6 - Very High
10827480000,6 - Very High
10827490000,6 - Very High
10827510000,6 - Very High
10827520000,5 - High
10827530000,6 - Very High
10827550000,6 - Very High
10827580000,3 - Medium
10827590000,6 - Very High
10828330000,6 - Very High
10827600000,6 - Very High
10827610000,6 - Very High
10827620000,6 - Very High
10827630000,4 - Medium-High
10827640000,5 - High
10827650000,5 - High
10827660000,6 - Very High
10827670000,6 - Very High
10827680000,6 - Very High
10827710000,6 - Very High
10827720000,6 - Very High
10827750000,6 - Very High
10827760000,6 - Very High
10827770000,6 - Very High
10827780000,6 - Very High
10827790000,6 - Very High
10827800000,6 - Very High
